"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2008","MICHIGAN","MI","WAYNE","26163","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","219582","890326","20250821","TOTAL"
"2008","MICHIGAN","MI","WAYNE","26163","US PRESIDENT","OTHER","OTHER","10659","890326","20250821","TOTAL"
"2008","MICHIGAN","MI","WEXFORD","26165","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7379","15704","20250821","TOTAL"
"2008","MICHIGAN","MI","WEXFORD","26165","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","8044","15704","20250821","TOTAL"
"2008","MICHIGAN","MI","WEXFORD","26165","US PRESIDENT","OTHER","OTHER","281","15704","20250821","TOTAL"
"2008","MINNESOTA","MN","AITKIN","27001","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4595","9410","20250821","TOTAL"
"2008","MINNESOTA","MN","AITKIN","27001","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4589","9410","20250821","TOTAL"
"2008","MINNESOTA","MN","AITKIN","27001","US PRESIDENT","OTHER","OTHER","226","9410","20250821","TOTAL"
"2008","MINNESOTA","MN","ANOKA","27003","US PRESIDENT","BARACK OBAMA","DEMOCRAT","86976","182224","20250821","TOTAL"
"2008","MINNESOTA","MN","ANOKA","27003","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","91357","182224","20250821","TOTAL"
"2008","MINNESOTA","MN","ANOKA","27003","US PRESIDENT","OTHER","OTHER","3891","182224","20250821","TOTAL"
"2008","MINNESOTA","MN","BECKER","27005","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7687","16965","20250821","TOTAL"
"2008","MINNESOTA","MN","BECKER","27005","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","8851","16965","20250821","TOTAL"
"2008","MINNESOTA","MN","BECKER","27005","US PRESIDENT","OTHER","OTHER","427","16965","20250821","TOTAL"
"2008","MINNESOTA","MN","BELTRAMI","27007","US PRESIDENT","BARACK OBAMA","DEMOCRAT","12019","22236","20250821","TOTAL"
"2008","MINNESOTA","MN","BELTRAMI","27007","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","9762","22236","20250821","TOTAL"
"2008","MINNESOTA","MN","BELTRAMI","27007","US PRESIDENT","OTHER","OTHER","455","22236","20250821","TOTAL"
"2008","MINNESOTA","MN","BENTON","27009","US PRESIDENT","BARACK OBAMA","DEMOCRAT","8454","19339","20250821","TOTAL"
"2008","MINNESOTA","MN","BENTON","27009","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","10338","19339","20250821","TOTAL"
"2008","MINNESOTA","MN","BENTON","27009","US PRESIDENT","OTHER","OTHER","547","19339","20250821","TOTAL"
"2008","MINNESOTA","MN","BIG STONE","27011","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1552","2990","20250821","TOTAL"
"2008","MINNESOTA","MN","BIG STONE","27011","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1362","2990","20250821","TOTAL"
"2008","MINNESOTA","MN","BIG STONE","27011","US PRESIDENT","OTHER","OTHER","76","2990","20250821","TOTAL"
"2008","MINNESOTA","MN","BLUE EARTH","27013","US PRESIDENT","BARACK OBAMA","DEMOCRAT","19325","35070","20250821","TOTAL"
"2008","MINNESOTA","MN","BLUE EARTH","27013","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","14782","35070","20250821","TOTAL"
"2008","MINNESOTA","MN","BLUE EARTH","27013","US PRESIDENT","OTHER","OTHER","963","35070","20250821","TOTAL"
"2008","MINNESOTA","MN","BROWN","27015","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5809","13620","20250821","TOTAL"
"2008","MINNESOTA","MN","BROWN","27015","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7456","13620","20250821","TOTAL"
"2008","MINNESOTA","MN","BROWN","27015","US PRESIDENT","OTHER","OTHER","355","13620","20250821","TOTAL"
"2008","MINNESOTA","MN","CARLTON","27017","US PRESIDENT","BARACK OBAMA","DEMOCRAT","11501","18449","20250821","TOTAL"
"2008","MINNESOTA","MN","CARLTON","27017","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6549","18449","20250821","TOTAL"
"2008","MINNESOTA","MN","CARLTON","27017","US PRESIDENT","OTHER","OTHER","399","18449","20250821","TOTAL"
"2008","MINNESOTA","MN","CARVER","27019","US PRESIDENT","BARACK OBAMA","DEMOCRAT","20654","49683","20250821","TOTAL"
"2008","MINNESOTA","MN","CARVER","27019","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","28156","49683","20250821","TOTAL"
"2008","MINNESOTA","MN","CARVER","27019","US PRESIDENT","OTHER","OTHER","873","49683","20250821","TOTAL"
"2008","MINNESOTA","MN","CASS","27021","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7276","16307","20250821","TOTAL"
"2008","MINNESOTA","MN","CASS","27021","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","8660","16307","20250821","TOTAL"
"2008","MINNESOTA","MN","CASS","27021","US PRESIDENT","OTHER","OTHER","371","16307","20250821","TOTAL"
"2008","MINNESOTA","MN","CHIPPEWA","27023","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3280","6356","20250821","TOTAL"
"2008","MINNESOTA","MN","CHIPPEWA","27023","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2907","6356","20250821","TOTAL"
"2008","MINNESOTA","MN","CHIPPEWA","27023","US PRESIDENT","OTHER","OTHER","169","6356","20250821","TOTAL"
"2008","MINNESOTA","MN","CHISAGO","27025","US PRESIDENT","BARACK OBAMA","DEMOCRAT","12783","29305","20250821","TOTAL"
"2008","MINNESOTA","MN","CHISAGO","27025","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","15789","29305","20250821","TOTAL"
"2008","MINNESOTA","MN","CHISAGO","27025","US PRESIDENT","OTHER","OTHER","733","29305","20250821","TOTAL"
"2008","MINNESOTA","MN","CLAY","27027","US PRESIDENT","BARACK OBAMA","DEMOCRAT","16666","29259","20250821","TOTAL"
"2008","MINNESOTA","MN","CLAY","27027","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","11978","29259","20250821","TOTAL"
"2008","MINNESOTA","MN","CLAY","27027","US PRESIDENT","OTHER","OTHER","615","29259","20250821","TOTAL"
"2008","MINNESOTA","MN","CLEARWATER","27029","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1877","4261","20250821","TOTAL"
"2008","MINNESOTA","MN","CLEARWATER","27029","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2291","4261","20250821","TOTAL"
"2008","MINNESOTA","MN","CLEARWATER","27029","US PRESIDENT","OTHER","OTHER","93","4261","20250821","TOTAL"
"2008","MINNESOTA","MN","COOK","27031","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2019","3348","20250821","TOTAL"
"2008","MINNESOTA","MN","COOK","27031","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1240","3348","20250821","TOTAL"
"2008","MINNESOTA","MN","COOK","27031","US PRESIDENT","OTHER","OTHER","89","3348","20250821","TOTAL"
"2008","MINNESOTA","MN","COTTONWOOD","27033","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2759","6036","20250821","TOTAL"
"2008","MINNESOTA","MN","COTTONWOOD","27033","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3157","6036","20250821","TOTAL"
"2008","MINNESOTA","MN","COTTONWOOD","27033","US PRESIDENT","OTHER","OTHER","120","6036","20250821","TOTAL"
"2008","MINNESOTA","MN","CROW WING","27035","US PRESIDENT","BARACK OBAMA","DEMOCRAT","15859","35165","20250821","TOTAL"
"2008","MINNESOTA","MN","CROW WING","27035","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","18567","35165","20250821","TOTAL"
"2008","MINNESOTA","MN","CROW WING","27035","US PRESIDENT","OTHER","OTHER","739","35165","20250821","TOTAL"
"2008","MINNESOTA","MN","DAKOTA","27037","US PRESIDENT","BARACK OBAMA","DEMOCRAT","116778","225472","20250821","TOTAL"
"2008","MINNESOTA","MN","DAKOTA","27037","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","104364","225472","20250821","TOTAL"
"2008","MINNESOTA","MN","DAKOTA","27037","US PRESIDENT","OTHER","OTHER","4330","225472","20250821","TOTAL"
"2008","MINNESOTA","MN","DODGE","27039","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4463","10213","20250821","TOTAL"
"2008","MINNESOTA","MN","DODGE","27039","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","5468","10213","20250821","TOTAL"
"2008","MINNESOTA","MN","DODGE","27039","US PRESIDENT","OTHER","OTHER","282","10213","20250821","TOTAL"
"2008","MINNESOTA","MN","DOUGLAS","27041","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9256","20918","20250821","TOTAL"
"2008","MINNESOTA","MN","DOUGLAS","27041","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","11241","20918","20250821","TOTAL"
"2008","MINNESOTA","MN","DOUGLAS","27041","US PRESIDENT","OTHER","OTHER","421","20918","20250821","TOTAL"
"2008","MINNESOTA","MN","FARIBAULT","27043","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3736","8152","20250821","TOTAL"
"2008","MINNESOTA","MN","FARIBAULT","27043","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4196","8152","20250821","TOTAL"
"2008","MINNESOTA","MN","FARIBAULT","27043","US PRESIDENT","OTHER","OTHER","220","8152","20250821","TOTAL"
"2008","MINNESOTA","MN","FILLMORE","27045","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5921","11234","20250821","TOTAL"
"2008","MINNESOTA","MN","FILLMORE","27045","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4993","11234","20250821","TOTAL"
"2008","MINNESOTA","MN","FILLMORE","27045","US PRESIDENT","OTHER","OTHER","320","11234","20250821","TOTAL"
"2008","MINNESOTA","MN","FREEBORN","27047","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9915","17280","20250821","TOTAL"
"2008","MINNESOTA","MN","FREEBORN","27047","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6955","17280","20250821","TOTAL"
"2008","MINNESOTA","MN","FREEBORN","27047","US PRESIDENT","OTHER","OTHER","410","17280","20250821","TOTAL"
"2008","MINNESOTA","MN","GOODHUE","27049","US PRESIDENT","BARACK OBAMA","DEMOCRAT","12420","25795","20250821","TOTAL"
"2008","MINNESOTA","MN","GOODHUE","27049","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","12775","25795","20250821","TOTAL"
"2008","MINNESOTA","MN","GOODHUE","27049","US PRESIDENT","OTHER","OTHER","600","25795","20250821","TOTAL"
"2008","MINNESOTA","MN","GRANT","27051","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1850","3605","20250821","TOTAL"
"2008","MINNESOTA","MN","GRANT","27051","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1646","3605","20250821","TOTAL"
"2008","MINNESOTA","MN","GRANT","27051","US PRESIDENT","OTHER","OTHER","109","3605","20250821","TOTAL"
"2008","MINNESOTA","MN","HENNEPIN","27053","US PRESIDENT","BARACK OBAMA","DEMOCRAT","420958","663780","20250821","TOTAL"
"2008","MINNESOTA","MN","HENNEPIN","27053","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","231054","663780","20250821","TOTAL"
"2008","MINNESOTA","MN","HENNEPIN","27053","US PRESIDENT","OTHER","OTHER","11768","663780","20250821","TOTAL"
"2008","MINNESOTA","MN","HOUSTON","27055","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5906","10883","20250821","TOTAL"
"2008","MINNESOTA","MN","HOUSTON","27055","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4743","10883","20250821","TOTAL"
"2008","MINNESOTA","MN","HOUSTON","27055","US PRESIDENT","OTHER","OTHER","234","10883","20250821","TOTAL"
"2008","MINNESOTA","MN","HUBBARD","27057","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4872","11638","20250821","TOTAL"
"2008","MINNESOTA","MN","HUBBARD","27057","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6558","11638","20250821","TOTAL"
"2008","MINNESOTA","MN","HUBBARD","27057","US PRESIDENT","OTHER","OTHER","208","11638","20250821","TOTAL"
"2008","MINNESOTA","MN","ISANTI","27059","US PRESIDENT","BARACK OBAMA","DEMOCRAT","8248","20053","20250821","TOTAL"
"2008","MINNESOTA","MN","ISANTI","27059","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","11324","20053","20250821","TOTAL"
"2008","MINNESOTA","MN","ISANTI","27059","US PRESIDENT","OTHER","OTHER","481","20053","20250821","TOTAL"
"2008","MINNESOTA","MN","ITASCA","27061","US PRESIDENT","BARACK OBAMA","DEMOCRAT","13460","24395","20250821","TOTAL"
"2008","MINNESOTA","MN","ITASCA","27061","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","10309","24395","20250821","TOTAL"
"2008","MINNESOTA","MN","ITASCA","27061","US PRESIDENT","OTHER","OTHER","626","24395","20250821","TOTAL"
"2008","MINNESOTA","MN","JACKSON","27063","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2618","5623","20250821","TOTAL"
"2008","MINNESOTA","MN","JACKSON","27063","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2858","5623","20250821","TOTAL"
"2008","MINNESOTA","MN","JACKSON","27063","US PRESIDENT","OTHER","OTHER","147","5623","20250821","TOTAL"
"2008","MINNESOTA","MN","KANABEC","27065","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3743","8499","20250821","TOTAL"
"2008","MINNESOTA","MN","KANABEC","27065","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4479","8499","20250821","TOTAL"
"2008","MINNESOTA","MN","KANABEC","27065","US PRESIDENT","OTHER","OTHER","277","8499","20250821","TOTAL"
"2008","MINNESOTA","MN","KANDIYOHI","27067","US PRESIDENT","BARACK OBAMA","DEMOCRAT","10125","21895","20250821","TOTAL"
"2008","MINNESOTA","MN","KANDIYOHI","27067","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","11319","21895","20250821","TOTAL"
"2008","MINNESOTA","MN","KANDIYOHI","27067","US PRESIDENT","OTHER","OTHER","451","21895","20250821","TOTAL"
"2008","MINNESOTA","MN","KITTSON","27069","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1492","2568","20250821","TOTAL"
"2008","MINNESOTA","MN","KITTSON","27069","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1016","2568","20250821","TOTAL"
"2008","MINNESOTA","MN","KITTSON","27069","US PRESIDENT","OTHER","OTHER","60","2568","20250821","TOTAL"
"2008","MINNESOTA","MN","KOOCHICHING","27071","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3649","6802","20250821","TOTAL"
"2008","MINNESOTA","MN","KOOCHICHING","27071","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2962","6802","20250821","TOTAL"
"2008","MINNESOTA","MN","KOOCHICHING","27071","US PRESIDENT","OTHER","OTHER","191","6802","20250821","TOTAL"
"2008","MINNESOTA","MN","LAC QUI PARLE","27073","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2160","4192","20250821","TOTAL"
"2008","MINNESOTA","MN","LAC QUI PARLE","27073","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1912","4192","20250821","TOTAL"
"2008","MINNESOTA","MN","LAC QUI PARLE","27073","US PRESIDENT","OTHER","OTHER","120","4192","20250821","TOTAL"
"2008","MINNESOTA","MN","LAKE","27075","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4174","6969","20250821","TOTAL"
"2008","MINNESOTA","MN","LAKE","27075","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2636","6969","20250821","TOTAL"
"2008","MINNESOTA","MN","LAKE","27075","US PRESIDENT","OTHER","OTHER","159","6969","20250821","TOTAL"
"2008","MINNESOTA","MN","LAKE OF THE WOODS","27077","US PRESIDENT","BARACK OBAMA","DEMOCRAT","971","2313","20250821","TOTAL"
"2008","MINNESOTA","MN","LAKE OF THE WOODS","27077","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1278","2313","20250821","TOTAL"
"2008","MINNESOTA","MN","LAKE OF THE WOODS","27077","US PRESIDENT","OTHER","OTHER","64","2313","20250821","TOTAL"
"2008","MINNESOTA","MN","LE SUEUR","27079","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6994","15009","20250821","TOTAL"
"2008","MINNESOTA","MN","LE SUEUR","27079","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7636","15009","20250821","TOTAL"
"2008","MINNESOTA","MN","LE SUEUR","27079","US PRESIDENT","OTHER","OTHER","379","15009","20250821","TOTAL"
"2008","MINNESOTA","MN","LINCOLN","27081","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1517","3126","20250821","TOTAL"
"2008","MINNESOTA","MN","LINCOLN","27081","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1491","3126","20250821","TOTAL"
"2008","MINNESOTA","MN","LINCOLN","27081","US PRESIDENT","OTHER","OTHER","118","3126","20250821","TOTAL"
"2008","MINNESOTA","MN","LYON","27083","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6110","12708","20250821","TOTAL"
"2008","MINNESOTA","MN","LYON","27083","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6315","12708","20250821","TOTAL"
"2008","MINNESOTA","MN","LYON","27083","US PRESIDENT","OTHER","OTHER","283","12708","20250821","TOTAL"
"2008","MINNESOTA","MN","MAHNOMEN","27087","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1436","2343","20250821","TOTAL"
"2008","MINNESOTA","MN","MAHNOMEN","27087","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","843","2343","20250821","TOTAL"
"2008","MINNESOTA","MN","MAHNOMEN","27087","US PRESIDENT","OTHER","OTHER","64","2343","20250821","TOTAL"
"2008","MINNESOTA","MN","MARSHALL","27089","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2311","4739","20250821","TOTAL"
"2008","MINNESOTA","MN","MARSHALL","27089","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2285","4739","20250821","TOTAL"
"2008","MINNESOTA","MN","MARSHALL","27089","US PRESIDENT","OTHER","OTHER","143","4739","20250821","TOTAL"
"2008","MINNESOTA","MN","MARTIN","27091","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4413","10754","20250821","TOTAL"
"2008","MINNESOTA","MN","MARTIN","27091","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6053","10754","20250821","TOTAL"
"2008","MINNESOTA","MN","MARTIN","27091","US PRESIDENT","OTHER","OTHER","288","10754","20250821","TOTAL"
"2008","MINNESOTA","MN","MCLEOD","27085","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7505","19029","20250821","TOTAL"
"2008","MINNESOTA","MN","MCLEOD","27085","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","10993","19029","20250821","TOTAL"
"2008","MINNESOTA","MN","MCLEOD","27085","US PRESIDENT","OTHER","OTHER","531","19029","20250821","TOTAL"
"2008","MINNESOTA","MN","MEEKER","27093","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5380","12545","20250821","TOTAL"
"2008","MINNESOTA","MN","MEEKER","27093","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6737","12545","20250821","TOTAL"
"2008","MINNESOTA","MN","MEEKER","27093","US PRESIDENT","OTHER","OTHER","428","12545","20250821","TOTAL"
"2008","MINNESOTA","MN","MILLE LACS","27095","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6072","13544","20250821","TOTAL"
"2008","MINNESOTA","MN","MILLE LACS","27095","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7049","13544","20250821","TOTAL"
"2008","MINNESOTA","MN","MILLE LACS","27095","US PRESIDENT","OTHER","OTHER","423","13544","20250821","TOTAL"
"2008","MINNESOTA","MN","MORRISON","27097","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6547","16743","20250821","TOTAL"
"2008","MINNESOTA","MN","MORRISON","27097","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","9735","16743","20250821","TOTAL"
"2008","MINNESOTA","MN","MORRISON","27097","US PRESIDENT","OTHER","OTHER","461","16743","20250821","TOTAL"
"2008","MINNESOTA","MN","MOWER","27099","US PRESIDENT","BARACK OBAMA","DEMOCRAT","11605","19187","20250821","TOTAL"
"2008","MINNESOTA","MN","MOWER","27099","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7075","19187","20250821","TOTAL"
"2008","MINNESOTA","MN","MOWER","27099","US PRESIDENT","OTHER","OTHER","507","19187","20250821","TOTAL"
"2008","MINNESOTA","MN","MURRAY","27101","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2345","4813","20250821","TOTAL"
"2008","MINNESOTA","MN","MURRAY","27101","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2320","4813","20250821","TOTAL"
"2008","MINNESOTA","MN","MURRAY","27101","US PRESIDENT","OTHER","OTHER","148","4813","20250821","TOTAL"
"2008","MINNESOTA","MN","NICOLLET","27103","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9887","18245","20250821","TOTAL"
"2008","MINNESOTA","MN","NICOLLET","27103","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7968","18245","20250821","TOTAL"
"2008","MINNESOTA","MN","NICOLLET","27103","US PRESIDENT","OTHER","OTHER","390","18245","20250821","TOTAL"
"2008","MINNESOTA","MN","NOBLES","27105","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4244","8813","20250821","TOTAL"
"2008","MINNESOTA","MN","NOBLES","27105","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4368","8813","20250821","TOTAL"
"2008","MINNESOTA","MN","NOBLES","27105","US PRESIDENT","OTHER","OTHER","201","8813","20250821","TOTAL"
"2008","MINNESOTA","MN","NORMAN","27107","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2129","3434","20250821","TOTAL"
"2008","MINNESOTA","MN","NORMAN","27107","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1204","3434","20250821","TOTAL"
"2008","MINNESOTA","MN","NORMAN","27107","US PRESIDENT","OTHER","OTHER","101","3434","20250821","TOTAL"
"2008","MINNESOTA","MN","OLMSTED","27109","US PRESIDENT","BARACK OBAMA","DEMOCRAT","38711","76470","20250821","TOTAL"
"2008","MINNESOTA","MN","OLMSTED","27109","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","36202","76470","20250821","TOTAL"
"2008","MINNESOTA","MN","OLMSTED","27109","US PRESIDENT","OTHER","OTHER","1557","76470","20250821","TOTAL"
"2008","MINNESOTA","MN","OTTER TAIL","27111","US PRESIDENT","BARACK OBAMA","DEMOCRAT","13856","32687","20250821","TOTAL"
"2008","MINNESOTA","MN","OTTER TAIL","27111","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","18077","32687","20250821","TOTAL"
"2008","MINNESOTA","MN","OTTER TAIL","27111","US PRESIDENT","OTHER","OTHER","754","32687","20250821","TOTAL"
"2008","MINNESOTA","MN","PENNINGTON","27113","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3394","6822","20250821","TOTAL"
"2008","MINNESOTA","MN","PENNINGTON","27113","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3248","6822","20250821","TOTAL"
"2008","MINNESOTA","MN","PENNINGTON","27113","US PRESIDENT","OTHER","OTHER","180","6822","20250821","TOTAL"
"2008","MINNESOTA","MN","PINE","27115","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7084","14383","20250821","TOTAL"
"2008","MINNESOTA","MN","PINE","27115","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6862","14383","20250821","TOTAL"
"2008","MINNESOTA","MN","PINE","27115","US PRESIDENT","OTHER","OTHER","437","14383","20250821","TOTAL"
"2008","MINNESOTA","MN","PIPESTONE","27117","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2023","4801","20250821","TOTAL"
"2008","MINNESOTA","MN","PIPESTONE","27117","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2652","4801","20250821","TOTAL"
"2008","MINNESOTA","MN","PIPESTONE","27117","US PRESIDENT","OTHER","OTHER","126","4801","20250821","TOTAL"
"2008","MINNESOTA","MN","POLK","27119","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7850","15334","20250821","TOTAL"
"2008","MINNESOTA","MN","POLK","27119","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7148","15334","20250821","TOTAL"
"2008","MINNESOTA","MN","POLK","27119","US PRESIDENT","OTHER","OTHER","336","15334","20250821","TOTAL"
"2008","MINNESOTA","MN","POPE","27121","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3317","6536","20250821","TOTAL"
"2008","MINNESOTA","MN","POPE","27121","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3069","6536","20250821","TOTAL"
"2008","MINNESOTA","MN","POPE","27121","US PRESIDENT","OTHER","OTHER","150","6536","20250821","TOTAL"
"2008","MINNESOTA","MN","RAMSEY","27123","US PRESIDENT","BARACK OBAMA","DEMOCRAT","182974","277386","20250821","TOTAL"
"2008","MINNESOTA","MN","RAMSEY","27123","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","88942","277386","20250821","TOTAL"
"2008","MINNESOTA","MN","RAMSEY","27123","US PRESIDENT","OTHER","OTHER","5470","277386","20250821","TOTAL"
"2008","MINNESOTA","MN","RED LAKE","27125","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1120","2191","20250821","TOTAL"
"2008","MINNESOTA","MN","RED LAKE","27125","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","983","2191","20250821","TOTAL"
"2008","MINNESOTA","MN","RED LAKE","27125","US PRESIDENT","OTHER","OTHER","88","2191","20250821","TOTAL"
"2008","MINNESOTA","MN","REDWOOD","27127","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3250","7806","20250821","TOTAL"
"2008","MINNESOTA","MN","REDWOOD","27127","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4308","7806","20250821","TOTAL"
"2008","MINNESOTA","MN","REDWOOD","27127","US PRESIDENT","OTHER","OTHER","248","7806","20250821","TOTAL"
"2008","MINNESOTA","MN","RENVILLE","27129","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3904","8135","20250821","TOTAL"
"2008","MINNESOTA","MN","RENVILLE","27129","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3956","8135","20250821","TOTAL"
"2008","MINNESOTA","MN","RENVILLE","27129","US PRESIDENT","OTHER","OTHER","275","8135","20250821","TOTAL"
"2008","MINNESOTA","MN","RICE","27131","US PRESIDENT","BARACK OBAMA","DEMOCRAT","17381","31799","20250821","TOTAL"
"2008","MINNESOTA","MN","RICE","27131","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","13723","31799","20250821","TOTAL"
"2008","MINNESOTA","MN","RICE","27131","US PRESIDENT","OTHER","OTHER","695","31799","20250821","TOTAL"
"2008","MINNESOTA","MN","ROCK","27133","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2079","4975","20250821","TOTAL"
"2008","MINNESOTA","MN","ROCK","27133","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2775","4975","20250821","TOTAL"
"2008","MINNESOTA","MN","ROCK","27133","US PRESIDENT","OTHER","OTHER","121","4975","20250821","TOTAL"
"2008","MINNESOTA","MN","ROSEAU","27135","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3097","7700","20250821","TOTAL"
"2008","MINNESOTA","MN","ROSEAU","27135","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4438","7700","20250821","TOTAL"
"2008","MINNESOTA","MN","ROSEAU","27135","US PRESIDENT","OTHER","OTHER","165","7700","20250821","TOTAL"
